track_name,artists,year,duration,tempo,track_genre,popularity
vs.2013 ~知覚と快楽の螺旋~,Masaharu Fukuyama,2013,4:52,169.978,acoustic,32
Reach For The Dead,Boards of Canada,2013,4:47,135.998,trip-hop,42
鍾無艷,Kay Tse,2013,4:38,112.206,cantopop,45
還是覺得你最好,Jacky Cheung,2013,5:22,173.993,cantopop,45
El Sueño del Jinete,Skay Beilinson,2013,2:58,129.398,punk-rock,39
Barrilete - Versión 25 Años,Los Cafres,2013,5:02,167.935,ska,34
Det tog så lång tid att bli ung,Håkan Hellström,2013,5:24,111.384,goth,34
Solen Försvann,Tommy Tip;Roffe Ruff,2013,3:51,82.473,goth,32
Dot Your Eyes,Five Finger Death Punch,2013,3:15,148.0,groove,33
I Lived,OneRepublic,2013,3:54,119.987,piano,71
Sad Song (feat. Elena Coats),We The Kings;Elena Coates,2013,3:46,85.024,piano,49
Counting Stars,OneRepublic,2013,4:17,122.016,piano,83
紅綠燈,Stephanie Cheng,2013,3:57,113.944,cantopop,48
Somewhere Else,Federico Aubele;Melody Gardot,2013,3:16,170.109,trip-hop,48
Sunset,Nitin Sawhney,2013,4:12,107.678,trip-hop,37
Get Lucky (feat. Pharrell Williams & Nile Rodgers),Daft Punk;Pharrell Williams;Nile Rodgers,2013,6:09,116.05,electro,75
Play Hard (feat. Ne-Yo & Akon) - New Edit,David Guetta;Akon;Ne-Yo,2013,3:28,129.952,edm,66
It's Time to Wake Up 2023,La Femme,2013,6:51,109.982,psych-rock,51
Hear My Train a Comin',Jimi Hendrix,2013,5:41,84.977,psych-rock,52
你还要我怎样,Joker Xue,2013,5:10,95.529,mandopop,52
Swim and Sleep (Like a Shark),Unknown Mortal Orchestra,2013,2:45,123.51,psych-rock,59
Magdalena,Rybičky 48,2013,3:21,140.09,punk-rock,38
YOLO,The Lonely Island;Adam Levine;Kendrick Lamar,2013,3:04,160.032,comedy,46
3-Way (The Golden Rule),The Lonely Island;Justin Timberlake;Lady Gaga,2013,2:51,89.99,comedy,48
Till I Met You,Laura Story,2013,3:18,139.852,world-music,35
Poderoso Ele É (Ao Vivo),Jéssica Augusto,2013,8:09,82.153,groove,31
Lift Me Up (feat. Rob Halford of Judas Priest),Five Finger Death Punch,2013,4:06,75.018,groove,62
Não Valeria (João 4:20),Kemuel,2013,3:18,130.047,groove,32
連續劇,Joey Yung,2013,3:51,147.866,cantopop,49
No Eyes - Radio Edit,Claptone;JAW,2013,3:24,120.022,deep-house,62
Can You Feel My Heart,Bring Me The Horizon,2013,3:48,170.527,metal,81
十萬毫升淚水,Tanya Chua,2013,4:20,75.071,mandopop,53
Si un jour,La Femme,2013,2:38,175.089,psych-rock,51
They Rode On,Watain,2013,8:42,133.988,black-metal,43
Kali Ma,Cult Of Fire,2013,6:07,93.742,black-metal,37
Bohém zapomenutý dítě,Rybičky 48,2013,3:42,130.016,punk-rock,39
你的背包,Eason Chan,2013,3:58,125.989,cantopop,45
DJ Turn It Up,Yellow Claw,2013,3:31,102.018,electronic,64
Devil's Backbone,The Civil Wars,2013,2:29,170.214,acoustic,47
Ingen annan,Lasse Stefanz,2013,3:59,105.02,ska,33
Lyckliga gatan,Timo Räisänen,2013,4:10,102.994,goth,33
Hallelujah,Rufus Wainwright,2013,4:11,73.138,piano,62
Nas Asas do Senhor,Alessandra Salles;Eros Biondini,2013,4:49,123.858,brazil,51
Tongue,Maribou State;Holly Walker,2013,5:04,115.055,electro,64
Forever Like That,Ben Rector,2013,4:14,114.72,acoustic,52
Jets,Bonobo,2013,4:34,88.033,trip-hop,43
李白,Ronghao Li,2013,4:34,114.934,mandopop,54
山丘,Jonathan Lee,2013,6:45,141.94,mandopop,47
Mantan Jadi Teman,Endank Soekamti,2013,3:17,179.991,punk-rock,38
Hacking to the Gate - symphonic ver.,いとうかなこ,2013,4:18,80.371,anime,47
Overdrive,Taku Iwasaki,2013,3:46,134.981,anime,51
"Promised Land - Live in Veneta, Oregon 8/27/72",Grateful Dead,2013,3:23,161.272,psych-rock,31
Não Ser,Oficina G3,2013,5:51,112.006,gospel,38
Stepping Out,Big D and the Kids Table,2013,3:01,180.123,ska,32
Eli Eli,Kemuel,2013,3:35,126.746,groove,33
You Never Fail,Hillsong Worship,2013,5:11,72.895,world-music,39
Funkemarieche,Brings;Carolin Kebekus,2013,3:52,134.922,party,31
House of The Rising Sun,Five Finger Death Punch,2013,4:07,76.969,groove,59
Emkay,Bonobo,2013,5:25,130.025,trip-hop,44
いきのこり●ぼくら,Ichiko Aoba,2013,6:46,143.243,acoustic,52
Shame,Ciaran Lavery,2013,4:11,115.405,acoustic,53
Gimme Your Love,Morcheeba,2013,4:50,85.994,trip-hop,41
Dusk to Dawn,Emancipator,2013,5:25,171.238,trip-hop,42
慕容雪,Fiona Sit,2013,4:00,118.634,cantopop,37
Shepherd of Fire,Avenged Sevenfold,2013,5:23,127.935,metal,70
One For the Money,Escape the Fate,2013,3:19,90.013,metal,65
Green Light,Craig Armstrong;The xx,2013,2:48,72.545,british,48
失憶蝴蝶,Eason Chan,2013,3:57,133.71,cantopop,39
Tsunami,DVBBS;Borgeous,2013,3:56,128.026,electronic,65
Sleepwalking,Bring Me The Horizon,2013,3:50,149.062,metal,70
Neden mi İllegal 3,Hidra,2013,3:41,91.99,turkish,47
Ötesi,Contra,2013,2:34,102.144,turkish,46
Drive Home,Steven Wilson,2013,7:37,123.904,metal,47
Wicked Games (feat. Anna Naklab) - Radio Edit,Parra for Cuva;Anna Naklab,2013,3:15,124.979,electronic,65
Lycklig igen,Lasse Stefanz,2013,2:43,142.067,ska,33
A Casa é Sua,Megafone,2013,4:07,159.873,gospel,37
Mensagem da Cruz (feat. Brenda) - Ao Vivo,Além do Véu;Brenda,2013,2:21,150.43,gospel,38
Willst du eine Banane?,Jörg & Dragan (Die Autohändler);Gute Freunde,2013,2:40,94.975,party,31
Que Loucura! (Versão Acústica),Cachorro Grande,2013,3:34,127.79,punk-rock,38
遙遠的她,Jacky Cheung,2013,4:22,76.991,cantopop,45
Better Me,Fiona Sit,2013,3:54,129.995,cantopop,44
續集 - TVB電視劇「On Call 36小時II」主題曲,Joey Yung,2013,5:20,146.126,cantopop,43
In the Minds of Evil,Deicide,2013,3:53,97.493,black-metal,46
California Dreamin',The Beach Boys,2013,3:24,116.475,psych-rock,55
You Better Not Think About Me,Hebe Tien,2013,4:40,111.76,mandopop,49
我好想你,Sodagreen,2013,5:26,76.034,mandopop,54
南瓜車,Fiona Sit,2013,3:37,125.947,cantopop,32
Ingin Kau Datang,Navicula,2013,4:32,134.936,psych-rock,31
Animals,Martin Garrix,2013,5:03,128.011,edm,62
Phoenix,Satyricon,2013,6:32,112.998,black-metal,41
Dark Matter,Andrew Belle,2013,5:18,147.049,acoustic,45
First Fires,Bonobo;Grey Reverend,2013,4:38,110.01,trip-hop,45
So Please - Versión 25 Años,Los Cafres,2013,4:26,174.06,ska,34
Santo Domingo,Die Flippers,2013,2:40,110.978,party,32
What Would I Do Without You,Drew Holcomb & The Neighbors,2013,2:52,90.894,acoustic,64
Cradle to the Grave,Five Finger Death Punch,2013,3:18,95.013,groove,56
Rin Raja - En Vivo,31 Minutos;Juantástico,2013,1:57,114.125,ska,32
黃色大門,Joey Yung,2013,3:46,112.049,cantopop,36
怯,Joey Yung,2013,3:22,76.001,cantopop,38
Shotgun (feat. Rochelle),Yellow Claw;Rochelle,2013,3:13,144.978,electronic,45
Blue Dream,Mauren Mendo,2013,4:11,142.297,anime,33
Mavi Boncuk,Kamuran Akkor,2013,2:28,110.546,psych-rock,34
Guiding Light,Foy Vance;Ed Sheeran,2013,5:51,133.746,british,48
幸福摩天輪,Eason Chan,2013,4:17,91.996,cantopop,45
ユキトキ,yanaginagi,2013,4:29,164.971,anime,44
ユキトキ,yanaginagi,2013,4:28,164.946,anime,49
Shadow Moses,Bring Me The Horizon,2013,4:03,143.006,metal,68
This Means War,Avenged Sevenfold,2013,6:09,90.0,metal,64
Citizens,Alice Russell,2013,2:47,94.998,british,44
El Mighty - Versión 25 Años,Los Cafres,2013,4:59,144.454,ska,36
Um Deus Tão Grande,Quatro por Um,2013,4:47,134.014,gospel,38
Au Revoir,OneRepublic,2013,4:50,117.04,piano,38
No Silêncio,Rose Nascimento,2013,4:47,127.986,brazil,48
Sapphire,Bonobo,2013,4:47,135.024,trip-hop,45
Dum Dee Dum,Keys N Krates,2013,3:12,160.021,electronic,57
我的宣言,Pakho Chau,2013,4:37,84.034,cantopop,48
Percolator - Jamie Jones Vault Mix,Cajmere;Jamie Jones,2013,5:02,123.998,chicago-house,39
Happy,Rae & Christian;Mark Foster,2013,2:48,110.0,trip-hop,55
修煉愛情,JJ Lin,2013,4:47,135.053,mandopop,61
Hit It!,Good Times Ahead;Henrix;Digital Lab,2013,5:44,128.01,electronic,37
Outer Level,Aaron Smith;Alicia Campbell,2013,7:21,125.993,chicago-house,31
Rise,Skillet,2013,4:20,87.938,metal,61
Kalbim Mezar,Şebnem Ferah,2013,4:39,194.994,turkish,44
A Essência da Adoração,Damares,2013,4:55,109.028,gospel,39
The Last of Us,Gustavo Santaolalla,2013,3:03,154.626,ambient,61
Ele Vem Pra Te Salvar,Rachel Novaes,2013,5:16,80.975,gospel,39
Seasons Of Love (Glee Cast Version),Glee Cast,2013,3:04,89.033,club,48
A Thousand Years,Nazareno Aversa,2013,3:32,103.993,piano,43
Burn MF,Five Finger Death Punch,2013,3:37,180.026,groove,52
The Power of Love,Gabrielle Aplin,2013,4:05,75.119,acoustic,50
時光倒流二十年,Eason Chan,2013,3:26,139.951,cantopop,42
"Heute hier, morgen dort - Live",Die Toten Hosen,2013,2:34,121.778,punk-rock,36
Retrograde,James Blake,2013,3:43,77.503,electronic,64
Bird Machine,DJ Snake;Alesia,2013,3:18,99.995,electronic,36
Mafia Hukum,Navicula,2013,4:04,126.059,psych-rock,38
Brave,Sara Bareilles,2013,3:40,185.063,acoustic,70
Heaven Knows,Five For Fighting,2013,3:30,97.631,acoustic,62
Rain,Motohiro Hata,2013,4:53,92.003,acoustic,58
Burning Bridges,OneRepublic,2013,4:17,97.949,piano,39
Boomerang,The Summer Set,2013,3:29,93.998,piano,56
A LIGHT THAT NEVER COMES,Linkin Park;Steve Aoki,2013,3:49,115.0,grunge,62
Get Get Down - Original Mix,Paul Johnson,2013,9:11,126.953,chicago-house,39
Tonto Rides the Gain,Jon Kennedy,2013,3:47,99.993,trip-hop,51
Bauklotze,Hiroyuki Sawano,2013,3:56,89.939,anime,48
Ah! Eu Tô Sem Erva - Ao Vivo,Comunidade Nin-jitsu,2013,3:32,127.881,punk-rock,35
"Little Blue Pills, Pt. 2",Days N Daze,2013,4:25,122.041,acoustic,31
Hotel Sayre,Craig Armstrong;Lana Del Rey,2013,3:22,65.611,british,48
Cheers 2.0,Psychomantra,2013,3:44,100.035,malay,30
Üryan Geldim,Cem Karaca;Kardaslar,2013,4:17,93.101,psych-rock,38
Burası Dünya Değil,Hidra,2013,3:02,179.823,turkish,44
I Swear,The Minions,2013,1:38,85.259,children,63
Negrita,Babasónicos,2013,3:40,79.996,electronic,37
Tão Profundo - Ao Vivo,Ministério Vineyard;Juliano Son,2013,4:08,107.972,gospel,39
Wagon Wheel,Darius Rucker,2013,4:58,148.096,country,78
Highway Don't Care,Tim McGraw;Taylor Swift;Keith Urban,2013,4:39,157.797,country,57
Você de Volta - Ao Vivo,Só Pra Contrariar,2013,4:08,158.083,pagode,41
É Bom Demais / Out Door - Ao Vivo,Só Pra Contrariar,2013,4:25,117.046,pagode,41
Pela Hora,Péricles,2013,2:50,118.268,pagode,40
Dança da vassoura,Molejo,2013,3:28,102.374,pagode,41
Marry the Night (Glee Cast Version) (feat. Adam Lambert),Glee Cast;Adam Lambert,2013,3:40,133.024,club,46
Extra Extra,Katsbarnea,2013,5:29,169.544,gospel,38
Verkackt bevor es los geht,Liedfett;Schmiddlfinga,2013,3:37,115.052,punk-rock,35
"Chella Nam Veetttukku ("" From Poovellam Un Vaasam"" )",Sujatha;Malaysia Vasudevan;Harish ragvender,2013,4:50,92.238,malay,30
Bunga Saavi Remix,Vikadakavi,2013,3:51,76.509,malay,34
"Go to Hell, for Heaven's Sake",Bring Me The Horizon,2013,4:03,137.955,metalcore,62
Blood Dragon Theme,Power Glove,2013,3:04,144.009,club,43
Roar (Glee Cast Version) (feat. Demi Lovato & Adam Lambert),Glee Cast;Demi Lovato;Adam Lambert,2013,3:45,89.959,club,41
Make You Feel My Love (Glee Cast Version),Glee Cast,2013,3:15,77.404,club,46
Hellifornia,Gesaffelstein,2013,3:40,93.988,club,39
Mestre,Jairo Bonfim,2013,5:24,73.044,gospel,39
Rojões,Os Arrais,2013,4:48,70.823,gospel,40
Minha Metade (Take Me Now) - Ao Vivo,Só Pra Contrariar,2013,3:55,139.012,pagode,42
What You Wanted,OneRepublic,2013,4:01,119.988,piano,38
Aquella Solitaria Vaca Cubana,Los Caligaris,2013,3:37,100.141,ska,36
Tú,Los Estramboticos,2013,5:05,80.122,ska,35
"Silendra Theepori (""From Thithikkudhe"" )",Sujatha,2013,5:21,131.98,malay,34
"Don't Call It Love - 12"" Version",Zero 7,2013,6:25,118.022,trip-hop,53
En Kanimalare,Sachin Warrier,2013,4:06,116.983,malay,31
"Maria Two - From ""September Eleven""",Daddy Shaq;Rubba Bend,2013,4:28,67.506,malay,38
Rise,Gabrielle,2013,3:38,144.737,british,30
Uno Tres Dos,Babasónicos,2013,3:46,119.983,electronic,37
Nandiyode Njan Sthuthipadidum,Elizabeth Raju,2013,5:20,80.01,malay,38
Legend of the Martial Artist,Yoshihisa Hirano,2013,1:14,87.841,anime,46
Uso,Babasónicos,2013,2:50,184.979,electronic,36
Olha Eu Aqui,Beatriz,2013,4:06,144.039,gospel,40
Banji,Sharaya J,2013,2:35,131.791,club,34
Wide Awake (Glee Cast Version),Glee Cast,2013,3:32,133.347,club,41
Nas Asas do Senhor (feat. Celina Borges),Padre Fábio De Melo;Celina Borges,2013,5:03,121.747,brazil,55
Aa Nadhiyoram,Sachin Warrier;Anna Kathrina,2013,6:19,99.993,malay,32
Revista De Gimnasia,Dënver,2013,3:50,112.014,electronic,37
Harlem Shake,Baauer,2013,3:16,137.825,electronic,58
En Yesu En Sangeetham,Kester,2013,5:33,91.974,malay,34
Empire (Let Them Sing),Bring Me The Horizon,2013,3:45,96.579,metalcore,60
The House of Wolves,Bring Me The Horizon,2013,3:25,152.0,metalcore,63
Sunrise,Our Last Night,2013,3:49,74.954,metalcore,57
I Love It (feat. Charli XCX),Icona Pop;Charli XCX,2013,2:37,125.916,edm,70
Turn Down for What,DJ Snake;Lil Jon,2013,3:33,100.014,edm,71
Ariyathe Ninayathe,Jaiz John;Vineeth Sreenivasan,2013,4:46,125.025,malay,43
"Sotta Sotta (From ""Taj Mahal"")",Sujatha,2013,5:44,94.991,malay,43
Tears Don't Fall (Part 2),Bullet For My Valentine,2013,5:38,167.619,metalcore,48
No Tomo Más,Tomo Como Rey,2013,4:24,126.12,ska,35
Your Day Will Come,Streetlight Manifesto,2013,4:44,131.837,ska,33
Lugar Seguro,Aline Barros,2013,4:10,81.947,gospel,40
City Of Angels,Thirty Seconds To Mars,2013,5:02,105.015,grunge,53
Waiting for Superman,Daughtry,2013,4:26,105.987,grunge,60
Lightning In A Bottle,The Summer Set,2013,4:05,128.992,piano,53
Tum Hi Ho,Arijit Singh,2013,4:21,94.058,pop-film,71
"Merijuana - Cortex, Didrapest Remix Part 2",1200 Micrograms,2013,6:24,145.019,trance,34
Gallowdance,Lebanon Hanover,2013,4:52,138.033,punk,67
Pasajero,Pedropiedra,2013,4:15,133.056,electronic,36
Marivil,Najim Arshad,2013,4:13,106.999,malay,41
Moving On,Asking Alexandria,2013,4:02,134.971,metalcore,58
Sekiz 2,Ais Ezhel;Red;Emrah Karakuyu;Keişan;Anıl Piyancı;Nomad,2013,4:38,101.118,turkish,44
Hey Now - When I Give You All My Lovin',Romare,2013,2:26,125.427,electronic,61
The Blackening,AIRMANN,2013,4:23,111.991,club,41
Esperança,Aline Barros,2013,4:32,143.081,gospel,40
Dono de Tudo,Shirley Carvalhaes,2013,4:37,145.162,gospel,39
Desapareceu um Povo,Shirley Carvalhaes,2013,3:54,77.075,gospel,39
Apocalipse,Katsbarnea,2013,6:00,119.826,gospel,39
High You Are (Branchez Remix),What So Not;Branchez,2013,3:33,136.98,electronic,63
Cirrus,Bonobo,2013,5:52,119.042,electronic,59
Sky and Sand,Paul Kalkbrenner;Fritz Kalkbrenner,2013,3:50,127.021,electronic,68
Mundo Real,Alex & Daniel,2013,4:20,104.018,electronic,35
Vaathil Melle,Sachin Warrier,2013,4:40,103.971,malay,51
"Señora, Devuélvame la Pelota - En Vivo",31 Minutos;Pepelota,2013,3:11,116.34,latino,38
Duet (feat. Stephanie Briggs),Penny and Sparrow;Stephanie Briggs,2013,3:41,72.844,acoustic,50
Para Ti,Pedropiedra,2013,3:02,98.053,electronic,35
Deathbeds,Bring Me The Horizon,2013,4:59,160.396,metalcore,55
Soltera,Dvice;Alex Kyza,2013,3:04,92.01,latino,42
A Journey (A Dream of Flight),Joe Hisaishi,2013,2:55,80.011,anime,53
Nada en Su Lugar,Canticuénticos,2013,3:21,124.214,latino,43
Monster - 2013 Remaster,Ghost Town,2013,4:04,157.875,trance,30
Same Old War,Our Last Night,2013,4:04,147.111,metalcore,54
Hey Brother,Avicii,2013,4:15,125.014,edm,77
Future Days,Pearl Jam,2013,4:22,106.952,grunge,55
Battleships,Daughtry,2013,3:52,81.848,grunge,54
Raanjhanaa,A.R. Rahman;Jaswinder Singh;Shiraz Uppal,2013,4:14,112.941,pop-film,69
Descanso,Oficina G3,2013,5:17,139.91,brazil,46
Minha Fantasia (It Ain't OverTil It's Over) - Ao Vivo,Só Pra Contrariar,2013,3:49,103.119,pagode,43
Up In The Air,Thirty Seconds To Mars,2013,4:35,124.025,grunge,55
I'm Raving,Scooter,2013,3:36,139.016,electronic,35
Voodoo - 2013 Remaster,Ghost Town,2013,4:04,124.978,trance,30
青い栞,Galileo Galilei,2013,5:38,132.001,anime,44
Hospital for Souls,Bring Me The Horizon,2013,6:46,132.737,metalcore,57
Qué Se Te Olvidó,La Original Banda El Limón de Salvador Lizárraga,2013,3:27,102.568,r-n-b,44
Still into You,Paramore,2013,3:36,136.01,emo,80
It's Your Birthday,Andreea D,2013,3:30,128.078,latino,51
Tra Tra Que Tra,Canticuénticos,2013,4:02,106.895,latino,44
In Due Time,Killswitch Engage,2013,3:17,84.997,metalcore,57
Basta uma Palavra,Gerson Rufino,2013,4:10,67.85,gospel,40
"J'y suis jamais allé - Theme from ""Amelie""",Mercuzio Pianist,2013,1:31,105.034,ambient,58
Casi Q' Me Pierdo - Versión 25 Años [Live],Los Cafres,2013,4:30,84.903,ska,37
Diente Blanco - En Vivo,31 Minutos;John Quijada,2013,1:56,112.845,ska,36
God's Great Dance Floor - Live,Passion;Chris Tomlin,2013,7:11,127.985,world-music,38
Please Don't Say You Love Me,Gabrielle Aplin,2013,3:01,85.994,acoustic,59
Sirens,Pearl Jam,2013,5:40,155.032,grunge,63
Meu Barquinho - Ao Vivo,Nani Azevedo,2013,4:45,64.01,gospel,39
Diz,Oficina G3,2013,5:39,92.503,gospel,40
Dile a Tu Gato (feat. Farruko & Franco El Gorila),"Endo;Farruko;Franco ""El Gorilla""",2013,4:13,165.961,latino,41
Me Voy De Ti,Fidel Rueda,2013,2:44,148.15,r-n-b,46
And the Snakes Start to Sing,Bring Me The Horizon,2013,5:01,82.498,metalcore,56
Strife,Trivium,2013,4:29,142.031,metalcore,58
Apollo,Hardwell;Amba Shepherd,2013,3:29,128.076,progressive-house,47
It's Ok - Acoustic,Tom Rosenthal,2013,3:11,148.041,british,58
Anjos (Pra quem tem fé) - Versão completa,O Rappa,2013,7:00,105.02,r-n-b,41
Daisy,STEREO DIVE FOUNDATION,2013,4:35,170.089,anime,43
My Songs Know What You Did In The Dark (Light Em Up),Fall Out Boy,2013,3:06,151.99,emo,73
The Phoenix,Fall Out Boy,2013,4:04,138.063,emo,70
The Choice,Gustavo Santaolalla;Alan Umstead,2013,1:42,50.96,ambient,56
Play It Again,Luke Bryan,2013,3:46,143.935,country,75
Cursed,Gost,2013,3:33,118.0,club,50
Cadeias Quebrar (Break Every Chain),Soraya Moraes,2013,5:28,135.067,brazil,47
"Oh Me, Oh My",Streetlight Manifesto,2013,3:45,114.842,ska,33
Estou de Pé,Rose Nascimento,2013,4:31,152.829,gospel,41
Intense,Armin van Buuren;Miri Ben-Ari,2013,8:47,135.1,trance,44
El Dia Que Puedas,"Sergio Vega ""El Shaka""",2013,4:09,102.645,r-n-b,44
Sing A Song Of Sixpence,The Palace Singers,2013,1:01,111.027,kids,31
Sem Palavras,Vanilda Bordieri,2013,4:49,139.547,gospel,40
A Glória da Segunda Casa,Gisele Nascimento,2013,5:00,139.367,gospel,41
Entre Nós Outra Vez,Sérgio Lopes,2013,6:14,76.021,gospel,40
Downfall,Matchbox Twenty,2013,4:07,129.264,grunge,31
"10,000 Reasons",Rend Collective,2013,5:00,136.09,world-music,45
The Scientist,Tyler Ward;Lindsey Stirling;Kina Grannis,2013,4:36,146.022,acoustic,47
Sem Você - Ao Vivo,Nosso Sentimento,2013,3:58,133.984,pagode,42
Ambarsariya,Sona Mohapatra,2013,4:08,180.071,pop-film,67
Sunn Raha Hai,Ankit Tiwari,2013,6:30,81.932,pop-film,68
Prende la Mecha,Anarkia Tropikal;Evelyn Cornejo;la Chusma Inkonciente;Lucho Bermúdez,2013,5:08,167.377,ska,37
You Are a Memory,Message To Bears,2013,3:41,144.726,ambient,58
Atraves de la Luna,"Sergio Vega ""El Shaka""",2013,3:33,141.745,r-n-b,41
Overfly,Luna Haruna,2013,4:27,133.954,anime,54
Satir Sarkas,Pee Wee Gaskins,2013,3:56,150.004,emo,46
Tão Seu,Skank;Michael Fossenkemper,2013,4:03,153.813,r-n-b,41
Rock a Bye Baby,The Kiboomers,2013,1:43,80.059,children,56
Ain't It Fun,Paramore,2013,4:56,104.031,emo,75
Boa noite xangô,O Rappa,2013,4:44,108.514,r-n-b,40
Babam Oğlum,Şebnem Ferah,2013,5:35,91.966,turkish,42
Baksana Talihe,Ajda Pekkan,2013,3:59,172.421,turkish,42
Seyre Dursun Aşk - Akustik,Gülşen,2013,4:08,119.907,turkish,43
Permainan Menunggu,For Revenge,2013,4:41,139.951,emo,43
Nada é Impossível,Quatro por Um,2013,4:03,141.897,gospel,41
O Sonho Não Acabou,Gisele Nascimento,2013,3:44,130.059,gospel,41
Main Rang Sharbaton Ka,Atif Aslam;Chinmayi;Pritam,2013,4:23,89.975,pop-film,68
A Voz (feat. Daniela Araújo),Os Arrais;Daniela Araújo,2013,4:31,160.062,gospel,41
Terra Fértil - Ao Vivo,Além do Véu,2013,4:36,151.628,gospel,40
DOA,Hiroyuki Sawano,2013,3:26,137.936,anime,51
Vou Por Aí,Marcelo D2,2013,3:12,87.652,r-n-b,40
Y.M.C.A.,The Minions,2013,2:55,119.919,children,60
It's Over When It's Over,Falling In Reverse,2013,3:53,146.036,metalcore,57
A Tooty Ta (Tootie Ta),Ray Remesch,2013,2:30,129.779,kids,43
Somebody Out There,A Rocket To The Moon,2013,3:29,119.954,emo,58
Lentera,For Revenge,2013,4:03,149.998,emo,43
Seen It All Before,Bring Me The Horizon,2013,4:07,135.068,metalcore,53
Antivist,Bring Me The Horizon,2013,3:13,136.995,metalcore,56
Come & Get It,Krewella,2013,3:25,173.932,dubstep,42
P.O.W.,Bullet For My Valentine,2013,3:53,130.73,metalcore,46
Do Or Die,Thirty Seconds To Mars,2013,4:07,135.074,grunge,50
Torn to Pieces,Pop Evil,2013,3:16,122.077,grunge,59
She Swallowed Burning Coals,El Tigr3,2013,4:39,109.994,club,47
Bully,Shinedown,2013,4:02,77.011,grunge,31
CASTLE OF GLASS - M. Shinoda Remix,Linkin Park;Mike Shinoda,2013,6:20,124.987,grunge,44
Nunca Me Deixou - Ao Vivo,Juliano Son,2013,6:02,78.003,gospel,42
Say Something,A Great Big World;Christina Aguilera,2013,3:49,137.905,acoustic,58
Mengapa Sahabat Pacarku Lebih Cantik dari Pacarku ?!,The Changcuters,2013,3:20,161.914,blues,33
Dari Mata Sang Garuda,Pee Wee Gaskins,2013,4:22,99.991,emo,44
Sendiri,For Revenge,2013,3:12,123.899,emo,42
Witches on Their Brooms,The Kiboomers,2013,2:18,69.992,children,39
Wildest Moments,Jessie Ware,2013,3:42,82.995,british,55
